Run Fondo;serie;fecha;periodo;rent_acumulada
9222;APV;2023-02-24;1Y;0.1222
9222;APV;2023-02-24;YTD;0.0205
9222;APV;2023-02-25;1M;0.0113
9222;APV;2023-02-25;3M;0.0318
9222;APV;2023-02-25;6M;0.0542
9222;APV;2023-02-25;1Y;0.1222
9222;APV;2023-02-25;YTD;0.0209
9222;APV;2023-02-26;1M;0.0114
9222;APV;2023-02-26;3M;0.0319
9222;APV;2023-02-26;6M;0.0540
9222;APV;2023-02-26;1Y;0.1222
9222;APV;2023-02-26;YTD;0.0213
9222;APV;2023-02-27;1M;0.0121
9222;APV;2023-02-27;3M;0.0326
9222;APV;2023-02-27;6M;0.0546
9222;APV;2023-02-27;1Y;0.1229
9222;APV;2023-02-27;YTD;0.0223
9222;APV;2023-02-28;1M;0.0113
9222;APV;2023-02-28;3M;0.0320
9222;APV;2023-02-28;6M;0.0536
9222;APV;2023-02-28;1Y;0.1223
9222;APV;2023-02-28;YTD;0.0217
9222;APV;2023-03-01;1M;0.0113
9222;APV;2023-03-01;3M;0.0315
9222;APV;2023-03-01;6M;0.0541
9222;APV;2023-03-01;1Y;0.1214
9222;APV;2023-03-01;YTD;0.0222
9222;APV;2023-03-02;1M;0.0115
9222;APV;2023-03-02;3M;0.0318
9222;APV;2023-03-02;6M;0.0537
9222;APV;2023-03-02;1Y;0.1213
9222;APV;2023-03-02;YTD;0.0227
9222;APV;2023-03-03;1M;0.0118
9222;APV;2023-03-03;3M;0.0319
9222;APV;2023-03-03;6M;0.0537
9222;APV;2023-03-03;1Y;0.1220
9222;APV;2023-03-03;YTD;0.0232
9222;APV;2023-03-04;1M;0.0120
9222;APV;2023-03-04;3M;0.0320
9222;APV;2023-03-04;6M;0.0537
9222;APV;2023-03-04;1Y;0.1211
9222;APV;2023-03-04;YTD;0.0236
9222;APV;2023-03-05;1M;0.0122
9222;APV;2023-03-05;3M;0.0321
9222;APV;2023-03-05;6M;0.0532
9222;APV;2023-03-05;1Y;0.1211
9222;APV;2023-03-05;YTD;0.0240
9222;APV;2023-03-06;1M;0.0120
9222;APV;2023-03-06;3M;0.0327
9222;APV;2023-03-06;6M;0.0541
9222;APV;2023-03-06;1Y;0.1212
9222;APV;2023-03-06;YTD;0.0245
9222;APV;2023-03-07;1M;0.0119
9222;APV;2023-03-07;3M;0.0316
9222;APV;2023-03-07;6M;0.0555
9222;APV;2023-03-07;1Y;0.1185
9222;APV;2023-03-07;YTD;0.0250
9222;APV;2023-03-08;1M;0.0089
9222;APV;2023-03-08;3M;0.0298
9222;APV;2023-03-08;6M;0.0531
9222;APV;2023-03-08;1Y;0.1170
9222;APV;2023-03-08;YTD;0.0236
9222;APV;2023-03-09;1M;0.0089
9222;APV;2023-03-09;3M;0.0289
9222;APV;2023-03-09;6M;0.0523
9222;APV;2023-03-09;1Y;0.1144
9222;APV;2023-03-09;YTD;0.0235
9222;APV;2023-03-10;1M;0.0087
9222;APV;2023-03-10;3M;0.0286
9222;APV;2023-03-10;6M;0.0520
9222;APV;2023-03-10;1Y;0.1139
9222;APV;2023-03-10;YTD;0.0236
9222;APV;2023-03-11;1M;0.0085
9222;APV;2023-03-11;3M;0.0284
9222;APV;2023-03-11;6M;0.0518
9222;APV;2023-03-11;1Y;0.1141
9222;APV;2023-03-11;YTD;0.0238
9222;APV;2023-03-12;1M;0.0083
9222;APV;2023-03-12;3M;0.0286
9222;APV;2023-03-12;6M;0.0517
9222;APV;2023-03-12;1Y;0.1142
9222;APV;2023-03-12;YTD;0.0240
9222;APV;2023-03-13;1M;0.0089
9222;APV;2023-03-13;3M;0.0292
9222;APV;2023-03-13;6M;0.0522
9222;APV;2023-03-13;1Y;0.1149
9222;APV;2023-03-13;YTD;0.0247
9222;APV;2023-03-14;1M;0.0083
9222;APV;2023-03-14;3M;0.0290
9222;APV;2023-03-14;6M;0.0524
9222;APV;2023-03-14;1Y;0.1152
9222;APV;2023-03-14;YTD;0.0246
9222;APV;2023-03-15;1M;0.0081
9222;APV;2023-03-15;3M;0.0284
9222;APV;2023-03-15;6M;0.0530
9222;APV;2023-03-15;1Y;0.1159
9222;APV;2023-03-15;YTD;0.0247
9222;APV;2023-03-16;1M;0.0077
9222;APV;2023-03-16;3M;0.0281
9222;APV;2023-03-16;6M;0.0527
9222;APV;2023-03-16;1Y;0.1159
9222;APV;2023-03-16;YTD;0.0248
9222;APV;2023-03-17;1M;0.0073
9222;APV;2023-03-17;3M;0.0279
9222;APV;2023-03-17;6M;0.0525
9222;APV;2023-03-17;1Y;0.1164
9222;APV;2023-03-17;YTD;0.0250
9222;APV;2023-03-18;1M;0.0071
9222;APV;2023-03-18;3M;0.0277
9222;APV;2023-03-18;6M;0.0523
9222;APV;2023-03-18;1Y;0.1162
9222;APV;2023-03-18;YTD;0.0252
9222;APV;2023-03-19;1M;0.0069
9222;APV;2023-03-19;3M;0.0281
9222;APV;2023-03-19;6M;0.0521
9222;APV;2023-03-19;1Y;0.1163
9222;APV;2023-03-19;YTD;0.0254
9222;APV;2023-03-20;1M;0.0076
9222;APV;2023-03-20;3M;0.0276
9222;APV;2023-03-20;6M;0.0521
9222;APV;2023-03-20;1Y;0.1166
9222;APV;2023-03-20;YTD;0.0258
9222;APV;2023-03-21;1M;0.0070
9222;APV;2023-03-21;3M;0.0274
9222;APV;2023-03-21;6M;0.0517
9222;APV;2023-03-21;1Y;0.1166
9222;APV;2023-03-21;YTD;0.0255
9222;APV;2023-03-22;1M;0.0065
9222;APV;2023-03-22;3M;0.0277
9222;APV;2023-03-22;6M;0.0518
9222;APV;2023-03-22;1Y;0.1162
9222;APV;2023-03-22;YTD;0.0257
9222;APV;2023-03-23;1M;0.0065
9222;APV;2023-03-23;3M;0.0282
9222;APV;2023-03-23;6M;0.0526
9222;APV;2023-03-23;1Y;0.1163
9222;APV;2023-03-23;YTD;0.0263
9222;APV;2023-03-24;1M;0.0060
9222;APV;2023-03-24;3M;0.0281
9222;APV;2023-03-24;6M;0.0525
9222;APV;2023-03-24;1Y;0.1163
9222;APV;2023-03-24;YTD;0.0266
9222;APV;2023-03-25;1M;0.0057
9222;APV;2023-03-25;3M;0.0278
9222;APV;2023-03-25;6M;0.0522
9222;APV;2023-03-25;1Y;0.1163
9222;APV;2023-03-25;YTD;0.0267
9222;APV;2023-03-26;1M;0.0054
9222;APV;2023-03-26;3M;0.0277
9222;APV;2023-03-26;6M;0.0536
9222;APV;2023-03-26;1Y;0.1163
9222;APV;2023-03-26;YTD;0.0268
9222;APV;2023-03-27;1M;0.0046
9222;APV;2023-03-27;3M;0.0280
9222;APV;2023-03-27;6M;0.0541
9222;APV;2023-03-27;1Y;0.1164
9222;APV;2023-03-27;YTD;0.0270
9222;APV;2023-03-28;1M;0.0061
9222;APV;2023-03-28;3M;0.0288
9222;APV;2023-03-28;6M;0.0566
9222;APV;2023-03-28;1Y;0.1175
9222;APV;2023-03-28;YTD;0.0280
9222;APV;2023-03-29;1M;0.0061
9222;APV;2023-03-29;3M;0.0285
9222;APV;2023-03-29;6M;0.0563
9222;APV;2023-03-29;1Y;0.1179
9222;APV;2023-03-29;YTD;0.0280
9222;APV;2023-03-30;1M;0.0066
9222;APV;2023-03-30;3M;0.0285
9222;APV;2023-03-30;6M;0.0567
9222;APV;2023-03-30;1Y;0.1161
9222;APV;2023-03-30;YTD;0.0285
9222;APV;2023-03-31;1M;0.0066
9222;APV;2023-03-31;3M;0.0281
9222;APV;2023-03-31;6M;0.0567
9222;APV;2023-03-31;1Y;0.1158
9222;APV;2023-03-31;YTD;0.0285
9222;APV;2023-04-01;1M;0.0062
9222;APV;2023-04-01;3M;0.0278
9222;APV;2023-04-01;6M;0.0564
9222;APV;2023-04-01;1Y;0.1164
9222;APV;2023-04-01;YTD;0.0286
9222;APV;2023-04-02;1M;0.0058
9222;APV;2023-04-02;3M;0.0275
9222;APV;2023-04-02;6M;0.0561
9222;APV;2023-04-02;1Y;0.1164
9222;APV;2023-04-02;YTD;0.0287
9222;APV;2023-04-03;1M;0.0063
9222;APV;2023-04-03;3M;0.0281
9222;APV;2023-04-03;6M;0.0567
9222;APV;2023-04-03;1Y;0.1173
9222;APV;2023-04-03;YTD;0.0296
9222;APV;2023-04-04;1M;0.0066
9222;APV;2023-04-04;3M;0.0277
9222;APV;2023-04-04;6M;0.0573
9222;APV;2023-04-04;1Y;0.1172
9222;APV;2023-04-04;YTD;0.0303
9222;APV;2023-04-05;1M;0.0060
9222;APV;2023-04-05;3M;0.0264
9222;APV;2023-04-05;6M;0.0575
9222;APV;2023-04-05;1Y;0.1168
9222;APV;2023-04-05;YTD;0.0301
9222;APV;2023-04-06;1M;0.0062
9222;APV;2023-04-06;3M;0.0269
9222;APV;2023-04-06;6M;0.0587
9222;APV;2023-04-06;1Y;0.1173
9222;APV;2023-04-06;YTD;0.0309
9222;APV;2023-04-07;1M;0.0058
9222;APV;2023-04-07;3M;0.0266
9222;APV;2023-04-07;6M;0.0586
9222;APV;2023-04-07;1Y;0.1168
9222;APV;2023-04-07;YTD;0.0310
9222;APV;2023-04-08;1M;0.0073
9222;APV;2023-04-08;3M;0.0263
9222;APV;2023-04-08;6M;0.0583
9222;APV;2023-04-08;1Y;0.1130
9222;APV;2023-04-08;YTD;0.0311
9222;APV;2023-04-09;1M;0.0075
9222;APV;2023-04-09;3M;0.0255
9222;APV;2023-04-09;6M;0.0580
9222;APV;2023-04-09;1Y;0.1130
9222;APV;2023-04-09;YTD;0.0312
9222;APV;2023-04-10;1M;0.0075
9222;APV;2023-04-10;3M;0.0259
9222;APV;2023-04-10;6M;0.0577
9222;APV;2023-04-10;1Y;0.1125
9222;APV;2023-04-10;YTD;0.0313
9222;APV;2023-04-11;1M;0.0077
9222;APV;2023-04-11;3M;0.0255
9222;APV;2023-04-11;6M;0.0580
9222;APV;2023-04-11;1Y;0.1109
9222;APV;2023-04-11;YTD;0.0317
9222;APV;2023-04-12;1M;0.0075
9222;APV;2023-04-12;3M;0.0248
9222;APV;2023-04-12;6M;0.0581
9222;APV;2023-04-12;1Y;0.1102
9222;APV;2023-04-12;YTD;0.0317
9222;APV;2023-04-13;1M;0.0072
9222;APV;2023-04-13;3M;0.0253
9222;APV;2023-04-13;6M;0.0579
9222;APV;2023-04-13;1Y;0.1092
9222;APV;2023-04-13;YTD;0.0321
9222;APV;2023-04-14;1M;0.0074
9222;APV;2023-04-14;3M;0.0251
9222;APV;2023-04-14;6M;0.0575
9222;APV;2023-04-14;1Y;0.1085
9222;APV;2023-04-14;YTD;0.0322
9222;APV;2023-04-15;1M;0.0077
9222;APV;2023-04-15;3M;0.0252
9222;APV;2023-04-15;6M;0.0575
9222;APV;2023-04-15;1Y;0.1084
9222;APV;2023-04-15;YTD;0.0326
9222;APV;2023-04-16;1M;0.0080
9222;APV;2023-04-16;3M;0.0249
9222;APV;2023-04-16;6M;0.0575
9222;APV;2023-04-16;1Y;0.1083
9222;APV;2023-04-16;YTD;0.0330
9222;APV;2023-04-17;1M;0.0079
9222;APV;2023-04-17;3M;0.0246
9222;APV;2023-04-17;6M;0.0574
9222;APV;2023-04-17;1Y;0.1079
9222;APV;2023-04-17;YTD;0.0331
9222;APV;2023-04-18;1M;0.0078
9222;APV;2023-04-18;3M;0.0245
9222;APV;2023-04-18;6M;0.0569
9222;APV;2023-04-18;1Y;0.1079
9222;APV;2023-04-18;YTD;0.0332
9222;APV;2023-04-19;1M;0.0071
9222;APV;2023-04-19;3M;0.0238
9222;APV;2023-04-19;6M;0.0561
9222;APV;2023-04-19;1Y;0.1060
9222;APV;2023-04-19;YTD;0.0327
9222;APV;2023-04-20;1M;0.0070
9222;APV;2023-04-20;3M;0.0238
9222;APV;2023-04-20;6M;0.0558
9222;APV;2023-04-20;1Y;0.1052
9222;APV;2023-04-20;YTD;0.0330
9222;APV;2023-04-21;1M;0.0077
9222;APV;2023-04-21;3M;0.0240
9222;APV;2023-04-21;6M;0.0549
9222;APV;2023-04-21;1Y;0.1048
9222;APV;2023-04-21;YTD;0.0334
9222;APV;2023-04-22;1M;0.0079
9222;APV;2023-04-22;3M;0.0242
9222;APV;2023-04-22;6M;0.0549
9222;APV;2023-04-22;1Y;0.1049
9222;APV;2023-04-22;YTD;0.0338
9222;APV;2023-04-23;1M;0.0077
9222;APV;2023-04-23;3M;0.0243
9222;APV;2023-04-23;6M;0.0549
9222;APV;2023-04-23;1Y;0.1048
9222;APV;2023-04-23;YTD;0.0343
9222;APV;2023-04-24;1M;0.0072
9222;APV;2023-04-24;3M;0.0244
9222;APV;2023-04-24;6M;0.0539
9222;APV;2023-04-24;1Y;0.1040
9222;APV;2023-04-24;YTD;0.0341
9222;APV;2023-04-25;1M;0.0073
9222;APV;2023-04-25;3M;0.0245
9222;APV;2023-04-25;6M;0.0536
9222;APV;2023-04-25;1Y;0.1033
9222;APV;2023-04-25;YTD;0.0343
9222;APV;2023-04-26;1M;0.0059
9222;APV;2023-04-26;3M;0.0228
9222;APV;2023-04-26;6M;0.0519
9222;APV;2023-04-26;1Y;0.1025
9222;APV;2023-04-26;YTD;0.0329
9222;APV;2023-04-27;1M;0.0065
9222;APV;2023-04-27;3M;0.0234
9222;APV;2023-04-27;6M;0.0522
9222;APV;2023-04-27;1Y;0.1037
9222;APV;2023-04-27;YTD;0.0337
9222;APV;2023-04-28;1M;0.0058
9222;APV;2023-04-28;3M;0.0234
9222;APV;2023-04-28;6M;0.0521
9222;APV;2023-04-28;1Y;0.1055
9222;APV;2023-04-28;YTD;0.0340
9222;APV;2023-04-29;1M;0.0062
9222;APV;2023-04-29;3M;0.0236
9222;APV;2023-04-29;6M;0.0521
9222;APV;2023-04-29;1Y;0.1041
9222;APV;2023-04-29;YTD;0.0344
9222;APV;2023-04-30;1M;0.0061
9222;APV;2023-04-30;3M;0.0237
9222;APV;2023-04-30;6M;0.0521
9222;APV;2023-04-30;1Y;0.1040
9222;APV;2023-04-30;YTD;0.0348
9222;APV;2023-05-01;1M;0.0064
9222;APV;2023-05-01;3M;0.0241
9222;APV;2023-05-01;6M;0.0517
9222;APV;2023-05-01;1Y;0.1039
9222;APV;2023-05-01;YTD;0.0352
9222;APV;2023-05-02;1M;0.0065
9222;APV;2023-05-02;3M;0.0240
9222;APV;2023-05-02;6M;0.0514
9222;APV;2023-05-02;1Y;0.1068
9222;APV;2023-05-02;YTD;0.0354
9222;APV;2023-05-03;1M;0.0049
9222;APV;2023-05-03;3M;0.0232
9222;APV;2023-05-03;6M;0.0502
9222;APV;2023-05-03;1Y;0.1054
9222;APV;2023-05-03;YTD;0.0347
9222;APV;2023-05-04;1M;0.0049
9222;APV;2023-05-04;3M;0.0237
9222;APV;2023-05-04;6M;0.0506
9222;APV;2023-05-04;1Y;0.1070
9222;APV;2023-05-04;YTD;0.0354
9222;APV;2023-05-05;1M;0.0041
9222;APV;2023-05-05;3M;0.0224
9222;APV;2023-05-05;6M;0.0491
9222;APV;2023-05-05;1Y;0.1077
9222;APV;2023-05-05;YTD;0.0344
9222;APV;2023-05-06;1M;0.0038
9222;APV;2023-05-06;3M;0.0221
9222;APV;2023-05-06;6M;0.0491
9222;APV;2023-05-06;1Y;0.1058
9222;APV;2023-05-06;YTD;0.0348
9222;APV;2023-05-07;1M;0.0041
9222;APV;2023-05-07;3M;0.0219
9222;APV;2023-05-07;6M;0.0488
9222;APV;2023-05-07;1Y;0.1057
9222;APV;2023-05-07;YTD;0.0352
9222;APV;2023-05-08;1M;0.0041
9222;APV;2023-05-08;3M;0.0205
9222;APV;2023-05-08;6M;0.0503
9222;APV;2023-05-08;1Y;0.1052
9222;APV;2023-05-08;YTD;0.0353
9222;APV;2023-05-09;1M;0.0034
9222;APV;2023-05-09;3M;0.0200
9222;APV;2023-05-09;6M;0.0497
9222;APV;2023-05-09;1Y;0.1046
9222;APV;2023-05-09;YTD;0.0347
9222;APV;2023-05-10;1M;0.0035
9222;APV;2023-05-10;3M;0.0199
9222;APV;2023-05-10;6M;0.0496
9222;APV;2023-05-10;1Y;0.1050
9222;APV;2023-05-10;YTD;0.0349
9222;APV;2023-05-11;1M;0.0029
9222;APV;2023-05-11;3M;0.0193
9222;APV;2023-05-11;6M;0.0488
9222;APV;2023-05-11;1Y;0.1041
9222;APV;2023-05-11;YTD;0.0347
9222;APV;2023-05-12;1M;0.0036
9222;APV;2023-05-12;3M;0.0196
9222;APV;2023-05-12;6M;0.0493
9222;APV;2023-05-12;1Y;0.1059
9222;APV;2023-05-12;YTD;0.0354
9222;APV;2023-05-13;1M;0.0035
9222;APV;2023-05-13;3M;0.0198
9222;APV;2023-05-13;6M;0.0493
9222;APV;2023-05-13;1Y;0.1058
9222;APV;2023-05-13;YTD;0.0357
9222;APV;2023-05-14;1M;0.0037
9222;APV;2023-05-14;3M;0.0196
9222;APV;2023-05-14;6M;0.0494
9222;APV;2023-05-14;1Y;0.1057
9222;APV;2023-05-14;YTD;0.0360
9222;APV;2023-05-15;1M;0.0032
9222;APV;2023-05-15;3M;0.0192
9222;APV;2023-05-15;6M;0.0490
9222;APV;2023-05-15;1Y;0.1051
9222;APV;2023-05-15;YTD;0.0359
9222;APV;2023-05-16;1M;0.0029
9222;APV;2023-05-16;3M;0.0188
9222;APV;2023-05-16;6M;0.0483
9222;APV;2023-05-16;1Y;0.1036
9222;APV;2023-05-16;YTD;0.0360
9222;APV;2023-05-17;1M;0.0031
9222;APV;2023-05-17;3M;0.0185
9222;APV;2023-05-17;6M;0.0482
9222;APV;2023-05-17;1Y;0.1030
9222;APV;2023-05-17;YTD;0.0363
9222;APV;2023-05-18;1M;0.0035
9222;APV;2023-05-18;3M;0.0186
9222;APV;2023-05-18;6M;0.0483
9222;APV;2023-05-18;1Y;0.1031
9222;APV;2023-05-18;YTD;0.0368
9222;APV;2023-05-19;1M;0.0041
9222;APV;2023-05-19;3M;0.0183
9222;APV;2023-05-19;6M;0.0481
9222;APV;2023-05-19;1Y;0.1019
9222;APV;2023-05-19;YTD;0.0370
9222;APV;2023-05-20;1M;0.0041
9222;APV;2023-05-20;3M;0.0189
9222;APV;2023-05-20;6M;0.0481
9222;APV;2023-05-20;1Y;0.1015
9222;APV;2023-05-20;YTD;0.0373
9222;APV;2023-05-21;1M;0.0040
9222;APV;2023-05-21;3M;0.0189
9222;APV;2023-05-21;6M;0.0475
9222;APV;2023-05-21;1Y;0.1014
9222;APV;2023-05-21;YTD;0.0376
9222;APV;2023-05-22;1M;0.0041
9222;APV;2023-05-22;3M;0.0187
9222;APV;2023-05-22;6M;0.0483
9222;APV;2023-05-22;1Y;0.1015
9222;APV;2023-05-22;YTD;0.0381
9222;APV;2023-05-23;1M;0.0039
9222;APV;2023-05-23;3M;0.0183
9222;APV;2023-05-23;6M;0.0490
9222;APV;2023-05-23;1Y;0.1015
9222;APV;2023-05-23;YTD;0.0383
9222;APV;2023-05-24;1M;0.0039
9222;APV;2023-05-24;3M;0.0172
9222;APV;2023-05-24;6M;0.0494
9222;APV;2023-05-24;1Y;0.1013
9222;APV;2023-05-24;YTD;0.0381
9222;APV;2023-05-25;1M;0.0041
9222;APV;2023-05-25;3M;0.0172
9222;APV;2023-05-25;6M;0.0496
9222;APV;2023-05-25;1Y;0.1017
9222;APV;2023-05-25;YTD;0.0385
9222;APV;2023-05-26;1M;0.0057
9222;APV;2023-05-26;3M;0.0171
9222;APV;2023-05-26;6M;0.0496
9222;APV;2023-05-26;1Y;0.1024
9222;APV;2023-05-26;YTD;0.0388
9222;APV;2023-05-27;1M;0.0052
9222;APV;2023-05-27;3M;0.0164
9222;APV;2023-05-27;6M;0.0496
9222;APV;2023-05-27;1Y;0.1019
9222;APV;2023-05-27;YTD;0.0391
9222;APV;2023-05-28;1M;0.0053
9222;APV;2023-05-28;3M;0.0173
9222;APV;2023-05-28;6M;0.0499
9222;APV;2023-05-28;1Y;0.1018
9222;APV;2023-05-28;YTD;0.0394
9222;APV;2023-05-29;1M;0.0052
9222;APV;2023-05-29;3M;0.0176
9222;APV;2023-05-29;6M;0.0498
9222;APV;2023-05-29;1Y;0.1017
9222;APV;2023-05-29;YTD;0.0398
9222;APV;2023-05-30;1M;0.0041
9222;APV;2023-05-30;3M;0.0169
9222;APV;2023-05-30;6M;0.0489
9222;APV;2023-05-30;1Y;0.1013
9222;APV;2023-05-30;YTD;0.0390
9222;APV;2023-05-31;1M;0.0045
9222;APV;2023-05-31;3M;0.0173
9222;APV;2023-05-31;6M;0.0494
9222;APV;2023-05-31;1Y;0.1005
9222;APV;2023-05-31;YTD;0.0394
9222;APV;2023-06-01;1M;0.0049
9222;APV;2023-06-01;3M;0.0176
9222;APV;2023-06-01;6M;0.0497
9222;APV;2023-06-01;1Y;0.1019
9222;APV;2023-06-01;YTD;0.0403
9222;APV;2023-06-02;1M;0.0056
9222;APV;2023-06-02;3M;0.0181
9222;APV;2023-06-02;6M;0.0504
9222;APV;2023-06-02;1Y;0.1027
9222;APV;2023-06-02;YTD;0.0412
9222;APV;2023-06-03;1M;0.0066
9222;APV;2023-06-03;3M;0.0179
9222;APV;2023-06-03;6M;0.0504
9222;APV;2023-06-03;1Y;0.1020
9222;APV;2023-06-03;YTD;0.0415
9222;APV;2023-06-04;1M;0.0062
9222;APV;2023-06-04;3M;0.0178
9222;APV;2023-06-04;6M;0.0504
9222;APV;2023-06-04;1Y;0.1019
9222;APV;2023-06-04;YTD;0.0418
9222;APV;2023-06-05;1M;0.0077
9222;APV;2023-06-05;3M;0.0179
9222;APV;2023-06-05;6M;0.0506
9222;APV;2023-06-05;1Y;0.1020
9222;APV;2023-06-05;YTD;0.0424
9222;APV;2023-06-06;1M;0.0068
9222;APV;2023-06-06;3M;0.0169
9222;APV;2023-06-06;6M;0.0502
9222;APV;2023-06-06;1Y;0.1027
9222;APV;2023-06-06;YTD;0.0418
9222;APV;2023-06-07;1M;0.0071
9222;APV;2023-06-07;3M;0.0171
9222;APV;2023-06-07;6M;0.0493
9222;APV;2023-06-07;1Y;0.1040
9222;APV;2023-06-07;YTD;0.0426
9222;APV;2023-06-08;1M;0.0057
9222;APV;2023-06-08;3M;0.0172
9222;APV;2023-06-08;6M;0.0476
9222;APV;2023-06-08;1Y;0.1038
9222;APV;2023-06-08;YTD;0.0412
9222;APV;2023-06-09;1M;0.0070
9222;APV;2023-06-09;3M;0.0181
9222;APV;2023-06-09;6M;0.0475
9222;APV;2023-06-09;1Y;0.1026
9222;APV;2023-06-09;YTD;0.0419
9222;APV;2023-06-10;1M;0.0070
9222;APV;2023-06-10;3M;0.0182
9222;APV;2023-06-10;6M;0.0473
9222;APV;2023-06-10;1Y;0.1026
9222;APV;2023-06-10;YTD;0.0421
9222;APV;2023-06-11;1M;0.0074
9222;APV;2023-06-11;3M;0.0182
9222;APV;2023-06-11;6M;0.0471
9222;APV;2023-06-11;1Y;0.1024
9222;APV;2023-06-11;YTD;0.0424
9222;APV;2023-06-12;1M;0.0058
9222;APV;2023-06-12;3M;0.0170
9222;APV;2023-06-12;6M;0.0461
9222;APV;2023-06-12;1Y;0.1009
9222;APV;2023-06-12;YTD;0.0414
9222;APV;2023-06-13;1M;0.0067
9222;APV;2023-06-13;3M;0.0175
9222;APV;2023-06-13;6M;0.0473
9222;APV;2023-06-13;1Y;0.1022
9222;APV;2023-06-13;YTD;0.0427
9222;APV;2023-06-14;1M;0.0063
9222;APV;2023-06-14;3M;0.0175
9222;APV;2023-06-14;6M;0.0471
9222;APV;2023-06-14;1Y;0.1018
9222;APV;2023-06-14;YTD;0.0426
9222;APV;2023-06-15;1M;0.0076
9222;APV;2023-06-15;3M;0.0187
9222;APV;2023-06-15;6M;0.0476
9222;APV;2023-06-15;1Y;0.1018
9222;APV;2023-06-15;YTD;0.0438
9222;APV;2023-06-16;1M;0.0079
9222;APV;2023-06-16;3M;0.0190
9222;APV;2023-06-16;6M;0.0476
9222;APV;2023-06-16;1Y;0.1011
9222;APV;2023-06-16;YTD;0.0442
9222;APV;2023-06-17;1M;0.0078
9222;APV;2023-06-17;3M;0.0190
9222;APV;2023-06-17;6M;0.0474
9222;APV;2023-06-17;1Y;0.1008
9222;APV;2023-06-17;YTD;0.0444
9222;APV;2023-06-18;1M;0.0075
9222;APV;2023-06-18;3M;0.0190
9222;APV;2023-06-18;6M;0.0472
9222;APV;2023-06-18;1Y;0.1006
9222;APV;2023-06-18;YTD;0.0446
9222;APV;2023-06-19;1M;0.0074
9222;APV;2023-06-19;3M;0.0188
9222;APV;2023-06-19;6M;0.0474
9222;APV;2023-06-19;1Y;0.1002
9222;APV;2023-06-19;YTD;0.0446
9222;APV;2023-06-20;1M;0.0079
9222;APV;2023-06-20;3M;0.0192
9222;APV;2023-06-20;6M;0.0473
9222;APV;2023-06-20;1Y;0.1000
9222;APV;2023-06-20;YTD;0.0455
9222;APV;2023-06-21;1M;0.0078
9222;APV;2023-06-21;3M;0.0197
9222;APV;2023-06-21;6M;0.0476
9222;APV;2023-06-21;1Y;0.0998
9222;APV;2023-06-21;YTD;0.0457
9222;APV;2023-06-22;1M;0.0070
9222;APV;2023-06-22;3M;0.0192
9222;APV;2023-06-22;6M;0.0474
9222;APV;2023-06-22;1Y;0.0985
9222;APV;2023-06-22;YTD;0.0454
9222;APV;2023-06-23;1M;0.0074
9222;APV;2023-06-23;3M;0.0192
9222;APV;2023-06-23;6M;0.0479
9222;APV;2023-06-23;1Y;0.0986
9222;APV;2023-06-23;YTD;0.0460
9222;APV;2023-06-24;1M;0.0078
9222;APV;2023-06-24;3M;0.0191
9222;APV;2023-06-24;6M;0.0477
9222;APV;2023-06-24;1Y;0.0983
9222;APV;2023-06-24;YTD;0.0462
9222;APV;2023-06-25;1M;0.0076
9222;APV;2023-06-25;3M;0.0192
9222;APV;2023-06-25;6M;0.0475
9222;APV;2023-06-25;1Y;0.0981
9222;APV;2023-06-25;YTD;0.0464
9222;APV;2023-06-26;1M;0.0075
9222;APV;2023-06-26;3M;0.0193
9222;APV;2023-06-26;6M;0.0475
9222;APV;2023-06-26;1Y;0.0978
9222;APV;2023-06-26;YTD;0.0466
9222;APV;2023-06-27;1M;0.0077
9222;APV;2023-06-27;3M;0.0196
9222;APV;2023-06-27;6M;0.0481
9222;APV;2023-06-27;1Y;0.0980
9222;APV;2023-06-27;YTD;0.0472
9222;APV;2023-06-28;1M;0.0075
9222;APV;2023-06-28;3M;0.0188
9222;APV;2023-06-28;6M;0.0481
9222;APV;2023-06-28;1Y;0.0975
9222;APV;2023-06-28;YTD;0.0473
9222;APV;2023-06-29;1M;0.0074
9222;APV;2023-06-29;3M;0.0190
9222;APV;2023-06-29;6M;0.0480
9222;APV;2023-06-29;1Y;0.0980
9222;APV;2023-06-29;YTD;0.0475
9222;APV;2023-06-30;1M;0.0088
9222;APV;2023-06-30;3M;0.0192
9222;APV;2023-06-30;6M;0.0482
9222;APV;2023-06-30;1Y;0.0982
9222;APV;2023-06-30;YTD;0.0482
9222;APV;2023-07-01;1M;0.0078
9222;APV;2023-07-01;3M;0.0193
9222;APV;2023-07-01;6M;0.0476
9222;APV;2023-07-01;1Y;0.0980
9222;APV;2023-07-01;YTD;0.0484
9222;APV;2023-07-02;1M;0.0071
9222;APV;2023-07-02;3M;0.0194
9222;APV;2023-07-02;6M;0.0474
9222;APV;2023-07-02;1Y;0.0977
9222;APV;2023-07-02;YTD;0.0486
9222;APV;2023-07-03;1M;0.0069
9222;APV;2023-07-03;3M;0.0186
9222;APV;2023-07-03;6M;0.0472
9222;APV;2023-07-03;1Y;0.0974
9222;APV;2023-07-03;YTD;0.0487
9222;APV;2023-07-04;1M;0.0060
9222;APV;2023-07-04;3M;0.0172
9222;APV;2023-07-04;6M;0.0454
9222;APV;2023-07-04;1Y;0.0962
9222;APV;2023-07-04;YTD;0.0481
